image_id,ann_id,category_id,category,bbox_xywh,area,gt_width,gt_height,matched_status,failure_type,formal_tp_prediction_id,highest_prediction_score,best_iou,best_candidate_score,iou_ge_025_candidate,iou_ge_050_candidate,best_candidate_prediction_id,best_candidate_bbox_xywh,pred_width_over_gt_width,pred_height_over_gt_height,sqrt_pred_area_over_gt_area,prediction_fpn_level
254,4154,0,person,"[526.0, 250.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,14823,0.4846268594264984,0.6084285341790537,0.3360469937324524,True,True,14823,"[525.568359375, 250.94735717773438, 7.161376953125, 11.672088623046875]",1.1935628255208333,1.1672088623046875,1.1803122924316853,UNKNOWN_POST_NMS
254,4155,0,person,"[210.0, 223.0, 8.0, 7.0]",56.0,8.0,7.0,FN,B,,0.4846268594264984,0.38227716899112935,0.1663554459810257,True,False,14837,"[211.3480682373047, 222.6690216064453, 8.315963745117188, 13.512466430664062]",1.0394954681396484,1.9303523472377233,1.4165424514875458,UNKNOWN_POST_NMS
254,4157,2,crowd,"[511.0, 99.0, 5.0, 7.0]",35.0,5.0,7.0,FN,B,,0.331451416015625,0.28433363217446156,0.18813766539096832,True,False,14886,"[507.04241943359375, 97.92549896240234, 8.54266357421875, 12.873687744140625]",1.70853271484375,1.8390982491629464,1.7726137550258252,UNKNOWN_POST_NMS
255,4164,0,person,"[630.0, 174.0, 8.0, 6.0]",48.0,8.0,6.0,FN,B,,0.6010149717330933,0.40027733799480003,0.47924748063087463,True,False,14916,"[628.1321411132812, 172.6953125, 10.10968017578125, 11.861587524414062]",1.2637100219726562,1.9769312540690105,1.5805909776150122,UNKNOWN_POST_NMS
255,4165,0,person,"[596.0, 225.0, 7.0, 9.0]",63.0,7.0,9.0,FN,B,,0.6010149717330933,0.4376639421983263,0.23468786478042603,True,False,14941,"[592.3508911132812, 223.8573760986328, 9.38262939453125, 11.351211547851562]",1.3403756277901786,1.2612457275390625,1.300208842397194,UNKNOWN_POST_NMS
255,4170,0,person,"[480.0, 194.0, 7.0, 7.0]",49.0,7.0,7.0,FN,B,,0.6010149717330933,0.41575657733501103,0.42190903425216675,True,False,14919,"[478.48126220703125, 190.51763916015625, 8.417938232421875, 13.715316772460938]",1.2025626046316964,1.9593309674944197,1.5349977692510275,UNKNOWN_POST_NMS
255,4173,0,person,"[482.0, 85.0, 6.0, 7.0]",42.0,6.0,7.0,FN,B,,0.6010149717330933,0.41798368082052634,0.5222848057746887,True,False,14912,"[482.2983703613281, 83.67259979248047, 7.75811767578125, 12.038612365722656]",1.2930196126302083,1.719801766531808,1.4912201091595119,UNKNOWN_POST_NMS
255,4178,0,person,"[580.0, 4.0, 5.0, 6.0]",30.0,5.0,6.0,FN,B,,0.6010149717330933,0.3851753345104551,0.19052483141422272,True,False,14946,"[579.1773681640625, 2.4484024047851562, 7.79034423828125, 9.997838973999023]",1.55806884765625,1.666306495666504,1.6112790700388415,UNKNOWN_POST_NMS
255,4179,0,person,"[591.0, 21.0, 8.0, 8.0]",64.0,8.0,8.0,FN,B,,0.6010149717330933,0.3229907073038388,0.2650068998336792,True,False,14936,"[588.725830078125, 22.80173110961914, 7.84771728515625, 9.875999450683594]",0.9809646606445312,1.2344999313354492,1.1004548178858486,UNKNOWN_POST_NMS
255,4180,0,person,"[606.0, 39.0, 9.0, 5.0]",45.0,9.0,5.0,FN,B,,0.6010149717330933,0.45941569676828403,0.258773535490036,True,False,14937,"[606.4775390625, 36.88304901123047, 7.78436279296875, 10.102569580078125]",0.86492919921875,2.020513916015625,1.321968790626214,UNKNOWN_POST_NMS
255,4183,0,person,"[600.0, 75.0, 5.0, 9.0]",45.0,5.0,9.0,TP,D,14962,0.6010149717330933,0.5008763364514057,0.10191357135772705,True,True,14962,"[598.257080078125, 76.84378051757812, 7.105712890625, 8.756065368652344]",1.421142578125,0.9728961520724826,1.1758503926113135,UNKNOWN_POST_NMS
255,4184,0,person,"[555.0, 37.0, 5.0, 6.0]",30.0,5.0,6.0,FN,B,,0.6010149717330933,0.26389274829414117,0.24191637337207794,True,False,14939,"[555.062744140625, 37.97636795043945, 8.25750732421875, 10.752849578857422]",1.65150146484375,1.792141596476237,1.7203849777848916,UNKNOWN_POST_NMS
255,4185,0,person,"[565.0, 42.0, 6.0, 8.0]",48.0,6.0,8.0,TP,D,14942,0.6010149717330933,0.5087435725012661,0.21563690900802612,True,True,14942,"[563.1610107421875, 39.40800476074219, 8.37042236328125, 11.271842956542969]",1.3950703938802083,1.408980369567871,1.4020081309117045,UNKNOWN_POST_NMS
255,4186,0,person,"[576.0, 33.0, 7.0, 5.0]",35.0,7.0,5.0,FN,B,,0.6010149717330933,0.33268982565710786,0.29164955019950867,True,False,14933,"[574.7101440429688, 32.30109405517578, 7.43646240234375, 11.848438262939453]",1.0623517717633928,2.3696876525878907,1.5866448488091407,UNKNOWN_POST_NMS
255,4187,0,person,"[469.0, 169.0, 7.0, 9.0]",63.0,7.0,9.0,TP,D,14911,0.6010149717330933,0.5879489460223085,0.5284107327461243,True,True,14911,"[468.3070068359375, 169.5218048095703, 7.256561279296875, 12.02960205078125]",1.036651611328125,1.3366224500868056,1.17712013686787,UNKNOWN_POST_NMS
255,4188,0,person,"[481.0, 162.0, 11.0, 5.0]",55.0,11.0,5.0,FN,B,,0.6010149717330933,0.315172331236171,0.363799124956131,True,False,14924,"[481.3507080078125, 158.92840576171875, 8.449554443359375, 14.355117797851562]",0.7681413130326704,2.8710235595703124,1.4850426952771665,UNKNOWN_POST_NMS
255,4193,0,person,"[562.0, 371.0, 6.0, 9.0]",54.0,6.0,9.0,FN,B,,0.6010149717330933,0.4552800844322574,0.4051211178302765,True,False,14920,"[560.2435302734375, 370.7564697265625, 9.4384765625, 12.56646728515625]",1.5730794270833333,1.3962741427951388,1.4820425528976722,UNKNOWN_POST_NMS
255,4195,0,person,"[379.0, 312.0, 8.0, 5.0]",40.0,8.0,5.0,FN,B,,0.6010149717330933,0.29825872009465776,0.31327566504478455,True,False,14931,"[380.0116271972656, 308.3023376464844, 7.9410400390625, 14.115875244140625]",0.9926300048828125,2.823175048828125,1.6740275572711747,UNKNOWN_POST_NMS
255,4200,2,crowd,"[616.0, 61.0, 8.0, 8.0]",64.0,8.0,8.0,FN,A,,0.6404532790184021,0.0,0.6404532790184021,False,False,14976,"[611.2506713867188, 272.3395080566406, 17.4066162109375, 23.064453125]",2.1758270263671875,2.883056640625,2.5046022752563464,UNKNOWN_POST_NMS
256,4202,0,person,"[325.0, 107.0, 5.0, 11.0]",55.0,5.0,11.0,TP,D,15005,0.5812494158744812,0.6006952917509422,0.5812494158744812,True,True,15005,"[323.1917724609375, 107.02376556396484, 7.506195068359375, 12.155815124511719]",1.501239013671875,1.1050741022283381,1.288014112990849,UNKNOWN_POST_NMS
256,4206,0,person,"[274.0, 110.0, 8.0, 6.0]",48.0,8.0,6.0,FN,B,,0.5812494158744812,0.34717114867618404,0.38702815771102905,True,False,15008,"[276.1521911621094, 109.6599349975586, 7.5888671875, 11.615943908691406]",0.9486083984375,1.9359906514485676,1.3551741553249155,UNKNOWN_POST_NMS
258,4221,0,person,"[306.0, 369.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.46332982182502747,0.45192292845310333,0.45460206270217896,True,False,15136,"[304.0546875, 367.855712890625, 9.9539794921875, 13.337982177734375]",1.9907958984375,1.111498514811198,1.487537120345407,UNKNOWN_POST_NMS
258,4224,0,person,"[348.0, 94.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,15147,0.46332982182502747,0.554209934000899,0.13096313178539276,True,True,15147,"[348.0932922363281, 93.90972900390625, 8.471527099609375, 12.470710754394531]",1.4119211832682292,1.2470710754394532,1.326938607643193,UNKNOWN_POST_NMS
259,4234,0,person,"[342.0, 1.0, 5.0, 12.0]",60.0,5.0,12.0,TP,D,15203,0.6479947566986084,0.6397182204907417,0.1548643559217453,True,True,15203,"[340.9889831542969, 0.8469338417053223, 7.147216796875, 10.930446147918701]",1.429443359375,0.9108705123265585,1.1410687118205034,UNKNOWN_POST_NMS
259,4236,0,person,"[379.0, 273.0, 5.0, 7.0]",35.0,5.0,7.0,FN,B,,0.6479947566986084,0.32253232025176715,0.19384711980819702,True,False,15202,"[376.7526550292969, 270.7841796875, 9.1055908203125, 11.91754150390625]",1.8211181640625,1.7025059291294642,1.7608135823992757,UNKNOWN_POST_NMS
260,4245,0,person,"[404.0, 0.0, 10.0, 6.0]",60.0,10.0,6.0,FN,A,,0.4404384195804596,0.0,0.4404384195804596,False,False,15241,"[322.9058837890625, 470.7842712402344, 8.170166015625, 12.133697509765625]",0.8170166015625,2.022282918294271,1.285394382009926,UNKNOWN_POST_NMS
260,4249,0,person,"[333.0, 6.0, 4.0, 10.0]",40.0,4.0,10.0,TP,D,15251,0.4404384195804596,0.5075543523345337,0.20833885669708252,True,True,15251,"[331.3731689453125, 5.8997697830200195, 7.0445556640625, 11.187262535095215]",1.761138916015625,1.1187262535095215,1.4036496505267901,UNKNOWN_POST_NMS
260,4250,0,person,"[343.0, 10.0, 4.0, 9.0]",36.0,4.0,9.0,FN,B,,0.4404384195804596,0.45745972973400906,0.21800446510314941,True,False,15249,"[340.97625732421875, 8.559419631958008, 6.711395263671875, 11.72564697265625]",1.6778488159179688,1.3028496636284723,1.4785076142645177,UNKNOWN_POST_NMS
260,4251,0,person,"[345.0, 97.0, 4.0, 12.0]",48.0,4.0,12.0,FN,B,,0.4404384195804596,0.2587142672686474,0.21364137530326843,True,False,15250,"[346.7783203125, 97.47644805908203, 6.553253173828125, 11.682571411132812]",1.6383132934570312,0.973547617594401,1.262923593776888,UNKNOWN_POST_NMS
260,4252,0,person,"[386.0, 328.0, 3.0, 10.0]",30.0,3.0,10.0,FN,B,,0.4404384195804596,0.2690091597987318,0.19629056751728058,True,False,15253,"[384.7032165527344, 325.7137451171875, 8.624664306640625, 11.281158447265625]",2.8748881022135415,1.1281158447265625,1.8008905630056964,UNKNOWN_POST_NMS
260,4253,0,person,"[382.0, 302.0, 4.0, 8.0]",32.0,4.0,8.0,FN,B,,0.4404384195804596,0.2918769990803957,0.20504949986934662,True,False,15252,"[378.4822082519531, 301.3720703125, 10.39886474609375, 10.542999267578125]",2.5997161865234375,1.3178749084472656,1.8509729147946627,UNKNOWN_POST_NMS
261,4262,0,person,"[380.0, 29.0, 4.0, 9.0]",36.0,4.0,9.0,FN,B,,0.5875877737998962,0.46750551557737235,0.43721887469291687,True,False,15328,"[379.0594482421875, 28.730915069580078, 6.67584228515625, 11.5347900390625]",1.6689605712890625,1.2816433376736112,1.4625362207591888,UNKNOWN_POST_NMS
261,4271,0,person,"[395.0, 36.0, 5.0, 8.0]",40.0,5.0,8.0,FN,A,,0.5875877737998962,0.1879194378590064,0.060263741761446,False,False,15359,"[393.93939208984375, 33.50281524658203, 16.204925537109375, 13.135337829589844]",3.240985107421875,1.6419172286987305,2.306822335125092,UNKNOWN_POST_NMS
261,4273,0,person,"[389.0, 34.0, 2.0, 10.0]",20.0,2.0,10.0,FN,A,,0.5875877737998962,0.13199116235730182,0.0649004727602005,False,False,15353,"[386.314453125, 29.277877807617188, 9.46923828125, 13.14493179321289]",4.734619140625,1.314493179321289,2.4947193363253484,UNKNOWN_POST_NMS
262,4277,0,person,"[396.0, 462.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.5053638219833374,0.4420157569965651,0.2708055377006531,True,False,15432,"[393.75946044921875, 462.7552490234375, 10.35186767578125, 11.6846923828125]",1.725311279296875,1.16846923828125,1.4198496949741084,UNKNOWN_POST_NMS
262,4292,0,person,"[431.0, 27.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.5053638219833374,0.0,0.5053638219833374,False,False,15420,"[357.7812194824219, 367.58135986328125, 7.84918212890625, 13.972869873046875]",1.56983642578125,1.2702608975497158,1.412126703670435,UNKNOWN_POST_NMS
262,4295,0,person,"[406.0, 67.0, 4.0, 10.0]",40.0,4.0,10.0,FN,A,,0.5053638219833374,0.0,0.5053638219833374,False,False,15420,"[357.7812194824219, 367.58135986328125, 7.84918212890625, 13.972869873046875]",1.9622955322265625,1.3972869873046876,1.6558653364408296,UNKNOWN_POST_NMS
262,4296,0,person,"[414.0, 73.0, 3.0, 7.0]",21.0,3.0,7.0,FN,A,,0.5053638219833374,0.11462989952688118,0.0738547220826149,False,False,15452,"[411.0658264160156, 64.1088638305664, 9.92364501953125, 18.460784912109375]",3.3078816731770835,2.6372549874441966,2.953595679923289,UNKNOWN_POST_NMS
262,4297,0,person,"[383.0, 54.0, 4.0, 8.0]",32.0,4.0,8.0,FN,B,,0.5053638219833374,0.4161889426336237,0.27088111639022827,True,False,15431,"[381.6337585449219, 53.88804626464844, 6.8489990234375, 11.226188659667969]",1.712249755859375,1.403273582458496,1.550082207164662,UNKNOWN_POST_NMS
262,4299,0,person,"[392.0, 51.0, 4.0, 9.0]",36.0,4.0,9.0,FN,A,,0.5053638219833374,0.20138303450396328,0.18198922276496887,False,False,15435,"[387.2612609863281, 52.77470397949219, 10.55413818359375, 12.92523193359375]",2.6385345458984375,1.4361368815104167,1.946611613677491,UNKNOWN_POST_NMS
264,4330,0,person,"[347.0, 78.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6218181848526001,0.4912284820503688,0.2662588953971863,True,False,15639,"[347.6679382324219, 77.86700439453125, 7.68841552734375, 12.721832275390625]",1.53768310546875,1.0601526896158855,1.276784586388637,UNKNOWN_POST_NMS
264,4336,0,person,"[448.0, 111.0, 5.0, 9.0]",45.0,5.0,9.0,FN,A,,0.6218181848526001,0.0,0.6218181848526001,False,False,15620,"[373.00384521484375, 464.3755798339844, 8.285369873046875, 13.718963623046875]",1.657073974609375,1.5243292914496527,1.5893163302489435,UNKNOWN_POST_NMS
267,4397,0,person,"[235.0, 282.0, 5.0, 10.0]",50.0,5.0,10.0,FN,B,,0.650497317314148,0.38396353374855624,0.5054030418395996,True,False,15922,"[236.0365753173828, 279.76513671875, 7.3645782470703125, 12.6087646484375]",1.4729156494140625,1.26087646484375,1.3627782934308277,UNKNOWN_POST_NMS
271,4489,0,person,"[463.0, 276.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.5755323767662048,0.4328026725353265,0.32825884222984314,True,False,16339,"[462.2748718261719, 277.78955078125, 8.852691650390625, 12.313720703125]",1.770538330078125,1.0261433919270833,1.347896957323994,UNKNOWN_POST_NMS
273,4545,0,person,"[393.0, 195.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.6225677132606506,0.46102901091455967,0.14112809300422668,True,False,16554,"[393.0289306640625, 195.9157257080078, 8.14349365234375, 12.75421142578125]",1.62869873046875,1.1594737659801135,1.3742028418918482,UNKNOWN_POST_NMS
274,4564,0,person,"[320.0, 211.0, 5.0, 8.0]",40.0,5.0,8.0,FN,B,,0.630484402179718,0.45943378425019715,0.26381900906562805,True,False,16640,"[318.3887939453125, 209.84130859375, 7.442352294921875, 11.698410034179688]",1.488470458984375,1.462301254272461,1.4753278344559073,UNKNOWN_POST_NMS
274,4565,0,person,"[392.0, 175.0, 4.0, 11.0]",44.0,4.0,11.0,TP,D,16624,0.630484402179718,0.5158464277389126,0.49621936678886414,True,True,16624,"[389.95855712890625, 175.10577392578125, 6.6861572265625, 12.571258544921875]",1.671539306640625,1.1428416859019885,1.3821377642089854,UNKNOWN_POST_NMS
274,4570,0,person,"[390.0, 224.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.630484402179718,0.42692999312828184,0.16520777344703674,True,False,16651,"[389.6853332519531, 224.50112915039062, 10.32940673828125, 11.661087036132812]",2.06588134765625,1.0600988214666194,1.4798778266939003,UNKNOWN_POST_NMS
274,4571,0,person,"[394.0, 223.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.630484402179718,0.4102475346379581,0.16520777344703674,True,False,16651,"[389.6853332519531, 224.50112915039062, 10.32940673828125, 11.661087036132812]",2.06588134765625,0.9717572530110677,1.4168751474442765,UNKNOWN_POST_NMS
274,4572,0,person,"[397.0, 212.0, 5.0, 10.0]",50.0,5.0,10.0,FN,A,,0.630484402179718,0.17662785640826892,0.13510045409202576,False,False,16654,"[390.5501403808594, 208.18365478515625, 9.3365478515625, 12.471694946289062]",1.8673095703125,1.2471694946289062,1.5260575130454161,UNKNOWN_POST_NMS
274,4579,0,person,"[383.0, 441.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,16643,0.630484402179718,0.5460232935882805,0.2347501814365387,True,True,16643,"[382.41693115234375, 438.10101318359375, 8.494781494140625, 12.935638427734375]",1.4157969156901042,1.2935638427734375,1.3533010377764705,UNKNOWN_POST_NMS
274,4580,0,person,"[390.0, 441.0, 4.0, 10.0]",40.0,4.0,10.0,FN,A,,0.630484402179718,0.0647669024808776,0.2347501814365387,False,False,16643,"[382.41693115234375, 438.10101318359375, 8.494781494140625, 12.935638427734375]",2.1236953735351562,1.2935638427734375,1.6574485054656471,UNKNOWN_POST_NMS
275,4600,0,person,"[404.0, 226.0, 4.0, 11.0]",44.0,4.0,11.0,FN,B,,0.5895826816558838,0.29084244187583175,0.16472682356834412,True,False,16751,"[404.4714050292969, 221.2906951904297, 7.524566650390625, 17.046844482421875]",1.8811416625976562,1.549713134765625,1.7074044461938225,UNKNOWN_POST_NMS
275,4604,0,person,"[258.0, 276.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,16752,0.5895826816558838,0.5473881377750592,0.15746113657951355,True,True,16752,"[258.8843688964844, 275.5550231933594, 7.2144775390625, 11.72802734375]",1.2024129231770833,1.172802734375,1.1875155426982504,UNKNOWN_POST_NMS
276,4624,0,person,"[440.0, 223.0, 5.0, 12.0]",60.0,5.0,12.0,TP,D,16834,0.5972545742988586,0.6037090406950506,0.3814953565597534,True,True,16834,"[438.8198547363281, 223.10086059570312, 7.711883544921875, 12.713623046875]",1.542376708984375,1.0594685872395833,1.278319081004001,UNKNOWN_POST_NMS
276,4626,0,person,"[237.0, 211.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,16836,0.5972545742988586,0.6215117687794788,0.3335900604724884,True,True,16836,"[237.0633087158203, 208.4575653076172, 7.521026611328125, 12.616241455078125]",1.2535044352213542,1.2616241455078125,1.257557737034922,UNKNOWN_POST_NMS
277,4635,0,person,"[361.0, 356.0, 5.0, 11.0]",55.0,5.0,11.0,TP,D,16927,0.5649806261062622,0.5590232487360571,0.4373759925365448,True,True,16927,"[358.2593994140625, 354.9946594238281, 7.987762451171875, 12.31707763671875]",1.597552490234375,1.1197343306107954,1.3374731280546153,UNKNOWN_POST_NMS
279,4671,0,person,"[366.0, 338.0, 5.0, 12.0]",60.0,5.0,12.0,TP,D,17132,0.6293434500694275,0.6674697775748462,0.3753588795661926,True,True,17132,"[364.9455261230469, 337.8528747558594, 7.025482177734375, 11.314208984375]",1.405096435546875,0.9428507486979166,1.1509979262571002,UNKNOWN_POST_NMS
285,4801,0,person,"[390.0, 223.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.5958569049835205,0.47057309179503176,0.1027994304895401,True,False,17763,"[387.2266540527344, 219.35284423828125, 8.574554443359375, 13.19989013671875]",1.4290924072265625,1.319989013671875,1.3734577813172693,UNKNOWN_POST_NMS
286,4822,0,person,"[373.0, 18.0, 6.0, 9.0]",54.0,6.0,9.0,FN,A,,0.5594120621681213,0.0,0.5594120621681213,False,False,17820,"[356.7162780761719, 353.64666748046875, 7.098968505859375, 11.88751220703125]",1.1831614176432292,1.3208346896701388,1.2501042532134974,UNKNOWN_POST_NMS
293,4941,0,person,"[369.0, 110.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.5638300180435181,0.4898083201584266,0.21024514734745026,True,False,18540,"[366.5312805175781, 110.09326171875, 8.0198974609375, 13.375579833984375]",1.3366495768229167,1.3375579833984375,1.337103702966092,UNKNOWN_POST_NMS
307,5109,0,person,"[274.0, 418.0, 7.0, 9.0]",63.0,7.0,9.0,TP,D,19599,0.4725267291069031,0.6450761742650678,0.4371260106563568,True,True,19599,"[272.7489013671875, 416.68603515625, 9.082366943359375, 10.753021240234375]",1.2974809919084822,1.1947801378038194,1.2450720936195834,UNKNOWN_POST_NMS
311,5155,0,person,"[0.0, 376.0, 6.0, 9.0]",54.0,6.0,9.0,FN,A,,0.4761701822280884,0.0,0.4761701822280884,False,False,19947,"[570.964111328125, 223.671875, 9.7178955078125, 12.97210693359375]",1.6196492513020833,1.44134521484375,1.527898458042785,UNKNOWN_POST_NMS
311,5161,0,person,"[591.0, 199.0, 6.0, 9.0]",54.0,6.0,9.0,FN,B,,0.4761701822280884,0.25592907692485045,0.3557625114917755,True,False,19957,"[593.0379638671875, 194.56317138671875, 8.64642333984375, 13.992752075195312]",1.441070556640625,1.554750230577257,1.4968315804442087,UNKNOWN_POST_NMS
311,5162,0,person,"[589.0, 213.0, 7.0, 8.0]",56.0,7.0,8.0,FN,B,,0.4761701822280884,0.49146628672269277,0.42545250058174133,True,False,19950,"[589.2877807617188, 211.12481689453125, 8.82269287109375, 12.123062133789062]",1.2603846958705358,1.5153827667236328,1.3820149230614034,UNKNOWN_POST_NMS
311,5169,0,person,"[436.0, 245.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,19955,0.4761701822280884,0.5438263343133837,0.36554452776908875,True,True,19955,"[435.8438720703125, 246.23403930664062, 7.83184814453125, 11.4034423828125]",1.3053080240885417,1.14034423828125,1.2200411814572703,UNKNOWN_POST_NMS
349,5448,0,person,"[58.0, 21.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.6874015927314758,0.06705172932657708,0.16064822673797607,False,False,22316,"[61.29122543334961, 20.344379425048828, 11.64944076538086, 20.955955505371094]",2.3298881530761717,1.9050868641246448,2.106807849640077,UNKNOWN_POST_NMS
349,5449,0,person,"[65.0, 19.0, 4.0, 11.0]",44.0,4.0,11.0,FN,A,,0.6874015927314758,0.1547978654710538,0.16064822673797607,False,False,22316,"[61.29122543334961, 20.344379425048828, 11.64944076538086, 20.955955505371094]",2.912360191345215,1.9050868641246448,2.355482783662684,UNKNOWN_POST_NMS
350,5474,0,person,"[56.0, 91.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6348782181739807,0.4526050250768258,0.09471819549798965,True,False,22419,"[55.9776611328125, 91.39666748046875, 9.220458984375, 13.68701171875]",1.844091796875,1.1405843098958333,1.4502903742089854,UNKNOWN_POST_NMS
350,5481,0,person,"[275.0, 502.0, 6.0, 9.0]",54.0,6.0,9.0,FN,B,,0.6348782181739807,0.4418797474556557,0.44952675700187683,True,False,22397,"[272.5103454589844, 500.69354248046875, 11.230010986328125, 10.88201904296875]",1.8716684977213542,1.2091132269965277,1.5043467476441759,UNKNOWN_POST_NMS
351,5493,0,person,"[5.0, 73.0, 5.0, 11.0]",55.0,5.0,11.0,TP,D,22496,0.6372890472412109,0.5331415626908205,0.47829338908195496,True,True,22496,"[3.397998809814453, 72.40106964111328, 8.160593032836914, 12.641494750976562]",1.6321186065673827,1.149226795543324,1.3695526408912029,UNKNOWN_POST_NMS
357,5593,0,person,"[135.0, 66.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.5714454650878906,0.4070014209175907,0.17716224491596222,True,False,23048,"[131.40248107910156, 62.64390182495117, 8.918258666992188, 13.89706802368164]",1.486376444498698,1.389706802368164,1.4372290895329272,UNKNOWN_POST_NMS
358,5609,0,person,"[160.0, 130.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.5528387427330017,0.35556528689551603,0.4366970658302307,True,False,23114,"[161.6359405517578, 130.02381896972656, 7.807037353515625, 11.988815307617188]",1.561407470703125,0.9990679423014323,1.2489804437417966,UNKNOWN_POST_NMS
360,5646,0,person,"[177.0, 243.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.6129488945007324,0.30441526121069046,0.2759492099285126,True,False,23286,"[175.51571655273438, 242.1896514892578, 9.865127563476562, 19.979385375976562]",1.6441879272460938,1.9979385375976562,1.8124531505387338,UNKNOWN_POST_NMS
376,5755,0,person,"[168.0, 273.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.45221641659736633,0.3300647665172607,0.4025745689868927,True,False,24595,"[163.0312042236328, 272.1367492675781, 11.403793334960938, 14.612152099609375]",2.2807586669921873,1.3283774636008523,1.740605760402034,UNKNOWN_POST_NMS
380,5776,0,person,"[292.0, 451.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.46928781270980835,0.44259406857363526,0.4187893569469452,True,False,24925,"[291.0281677246094, 450.21923828125, 10.711700439453125, 12.655731201171875]",1.7852834065755208,1.2655731201171876,1.5031322932973077,UNKNOWN_POST_NMS
385,5828,0,person,"[355.0, 349.0, 5.0, 12.0]",60.0,5.0,12.0,FN,A,,0.5654346346855164,0.21332944472235402,0.4418030083179474,False,False,25413,"[356.5390319824219, 345.19073486328125, 10.16192626953125, 14.175048828125]",2.03238525390625,1.1812540690104167,1.54943968936307,UNKNOWN_POST_NMS
393,5911,0,person,"[176.0, 118.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.5299198031425476,0.38553985972369853,0.24059399962425232,True,False,26172,"[177.21339416503906, 117.85890197753906, 8.748947143554688, 12.803756713867188]",1.4581578572591145,1.2803756713867187,1.3663783683431021,UNKNOWN_POST_NMS
397,5953,0,person,"[424.0, 131.0, 5.0, 11.0]",55.0,5.0,11.0,TP,D,26565,0.6324019432067871,0.5400029841769136,0.41181278228759766,True,True,26565,"[422.3729248046875, 131.02435302734375, 7.9346923828125, 12.792434692382812]",1.5869384765625,1.1629486083984375,1.3585020768965705,UNKNOWN_POST_NMS
400,6007,0,person,"[435.0, 122.0, 5.0, 10.0]",50.0,5.0,10.0,FN,B,,0.6413335800170898,0.4302679432789646,0.27846431732177734,True,False,26877,"[433.748046875, 120.2494888305664, 9.108642578125, 10.529075622558594]",1.821728515625,1.0529075622558595,1.3849591078723964,UNKNOWN_POST_NMS
401,6023,0,person,"[400.0, 165.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6191554665565491,0.31031640329025445,0.25229933857917786,True,False,26974,"[399.2229309082031, 163.01181030273438, 13.572296142578125, 13.524124145507812]",2.714459228515625,1.1270103454589844,1.749063644600654,UNKNOWN_POST_NMS
402,6041,0,person,"[438.0, 150.0, 6.0, 8.0]",48.0,6.0,8.0,FN,A,,0.5351047515869141,0.1835528488137215,0.2228640615940094,False,False,27076,"[439.8434143066406, 150.4521942138672, 12.934051513671875, 11.9293212890625]",2.155675252278646,1.4911651611328125,1.7928937042987527,UNKNOWN_POST_NMS
403,6061,0,person,"[274.0, 379.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.5731309056282043,0.39489156987827634,0.18274858593940735,True,False,27181,"[270.2803955078125, 378.1218566894531, 13.163909912109375, 9.78955078125]",2.1939849853515625,0.978955078125,1.4655417915364666,UNKNOWN_POST_NMS
404,6072,0,person,"[405.0, 75.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6106575131416321,0.39564081183249594,0.11662665009498596,True,False,27286,"[401.8918151855469, 72.31043243408203, 10.050933837890625, 14.161170959472656]",2.010186767578125,1.1800975799560547,1.5402001622122463,UNKNOWN_POST_NMS
408,6117,0,person,"[194.0, 459.0, 6.0, 8.0]",48.0,6.0,8.0,FN,A,,0.549473762512207,0.17928642989495544,0.47745993733406067,False,False,27662,"[187.05751037597656, 460.1153564453125, 13.94451904296875, 16.042816162109375]",2.3240865071614585,2.005352020263672,2.1588449625676622,UNKNOWN_POST_NMS
